user,poi,times,lat,lon
605,12345,5,36.156795 ,-115.334387
605,17155,5,40.442334 ,-80.002066
605,156,4,40.455954 ,-79.931338
606,129,2,40.462757 ,-79.950674
606,7443,4,40.452143 ,-79.934368
606,13622,1,40.445819 ,-80.010855
606,11210,3,40.477748 ,-79.957778
606,11968,5,40.445974 ,-80.010851
606,13533,2,40.441037 ,-80.002765
606,9386,5,40.452144 ,-80.016232
606,10867,4,40.456856 ,-79.936432
606,2484,5,40.426230 ,-79.968222
606,9687,4,40.462513 ,-79.950005
606,14406,4,40.465725 ,-79.95432
606,13400,4,40.476176 ,-79.920524
606,13832,2,40.443144 ,-80.001104
606,126,4,40.465303 ,-79.955933
606,13281,4,40.472444 ,-79.963129
606,13244,2,40.429111 ,-79.981628
606,11217,4,40.454346 ,-80.028342
606,4581,5,40.451655 ,-79.984218
606,5142,5,40.459320 ,-79.919044
606,7507,4,40.458622 ,-79.929405
606,133,8,40.462554 ,-79.950173
606,57,5,40.396012 ,-80.034727
606,15029,4,40.470782 ,-79.96025
606,5207,4,36.172935 ,-115.145635
606,47,3,40.456609 ,-80.001505
606,4962,3,40.452106 ,-79.981965
606,15104,5,40.454384 ,-79.981477
606,15495,4,40.451921 ,-79.982807
606,10519,3,40.482704 ,-79.951942
606,181,1,40.489588 ,-79.872363
606,2492,5,40.428001 ,-79.972244
606,16232,4,40.452138 ,-79.983804
606,7544,4,40.467090 ,-79.964443
606,7451,5,40.459102 ,-79.911484
606,13379,2,40.489141 ,-79.893087
606,74,1,40.450589 ,-79.984283
606,9638,5,40.450292 ,-79.985034
607,15843,3,40.455880 ,-80.006529
607,14076,5,40.451584 ,-80.017124
607,13832,5,40.443144 ,-80.001104
607,9588,5,40.452314 ,-79.981808
607,15798,4,40.452098 ,-80.016762
607,2527,5,40.442287 ,-79.956352
607,8812,4,40.440767 ,-79.957832
607,3920,1,36.169215 ,-115.138711
607,48,3,40.451331 ,-80.001049
607,138,5,40.405245 ,-80.018538
607,14605,4,40.454426 ,-80.001073
607,12716,5,40.439228 ,-79.989926
607,4578,3,40.451346 ,-79.983244
607,12148,5,36.042797 ,-115.153225
607,2596,4,40.451488 ,-80.018326
607,2597,5,40.451613 ,-80.017496
607,9386,5,40.452144 ,-80.016232
608,14881,4,40.462957 ,-79.924058
608,17114,2,40.438770 ,-79.990313
608,10867,5,40.456856 ,-79.936432
608,17168,3,40.444431 ,-79.995609
608,61,4,40.417569 ,-79.887953
608,13678,4,40.425741 ,-79.942019
608,15175,3,40.438146 ,-79.892101
608,16917,4,40.460432 ,-79.925257
608,4583,4,40.444810 ,-79.948434
608,18156,3,40.442422 ,-79.997323
608,18148,3,40.440624 ,-79.995886
608,7394,4,40.476580 ,-79.921437
608,5309,4,36.116367 ,-115.17644
608,8680,4,36.124433 ,-115.169069
608,18536,1,40.444208 ,-79.994669
608,17673,5,40.428392 ,-79.978749
608,16307,4,40.438140 ,-79.920101
608,12135,5,40.441487 ,-80.001673
608,14330,4,40.464450 ,-79.932571
608,18537,4,40.441675 ,-79.996206
608,17602,4,40.438556 ,-80.019299
608,129,4,40.462757 ,-79.950674
608,15325,1,40.440764 ,-79.958104
608,91,2,40.439426 ,-80.003804
608,13379,3,40.489141 ,-79.893087
609,16139,5,40.443994 ,-79.998282
609,2587,3,40.433007 ,-80.004562
609,48,1,40.451331 ,-80.001049
609,2608,3,40.484555 ,-79.918921
609,7218,5,40.432273 ,-80.004158
609,72,5,40.440287 ,-80.002585
609,95,2,40.457049 ,-79.975651
609,7575,4,40.453872 ,-79.999777
609,14369,5,40.440739 ,-79.958759
609,16545,2,40.458156 ,-79.934638
609,4578,5,40.451346 ,-79.983244
609,15843,3,40.455880 ,-80.006529
609,4581,3,40.451655 ,-79.984218
609,50,5,40.452702 ,-80.006658
609,12934,5,40.443509 ,-79.949591
609,13466,5,40.437729 ,-79.922735
610,10532,3,40.427864 ,-79.964244
610,5059,5,40.442799 ,-80.002503
610,12371,4,40.441433 ,-80.002053
610,170,4,40.450918 ,-79.933816
610,11213,4,40.441185 ,-80.002694
610,9431,4,40.446476 ,-79.992613
610,149,4,40.451347 ,-79.932768
610,49,3,40.448067 ,-80.00424
610,66,4,40.448320 ,-80.004319
610,4826,3,40.450824 ,-79.933464
610,10490,4,40.447182 ,-80.021138
610,5132,5,40.439248 ,-79.947347
610,6884,5,40.452029 ,-79.983565
610,5316,5,40.447386 ,-80.005325
610,158,6,40.451653 ,-79.932718
610,10167,4,40.428427 ,-79.979317
610,8128,4,40.406818 ,-79.916986
610,153,5,40.457103 ,-79.929634
610,4581,5,40.451655 ,-79.984218
611,7970,4,43.073371 ,-89.385092
611,5749,3,36.118698 ,-115.186485
611,4631,3,36.092875 ,-115.176247
611,4952,4,36.102590 ,-115.170541
611,10846,3,36.109515 ,-115.17354
611,5204,3,40.444444 ,-79.996451
611,8031,2,40.443611 ,-79.998044
611,66,4,40.448320 ,-80.004319
611,49,3,40.448067 ,-80.00424
611,13533,4,40.441037 ,-80.002765
611,12354,4,40.443791 ,-79.997166
611,102,4,40.448463 ,-79.989409
611,13832,5,40.443144 ,-80.001104
611,16356,4,40.440291 ,-80.002149
612,49,2,40.448067 ,-80.00424
612,2517,5,40.439865 ,-80.017598
612,2587,3,40.433007 ,-80.004562
612,5316,4,40.447386 ,-80.005325
612,10167,3,40.428427 ,-79.979317
612,4577,4,40.448470 ,-80.002676
612,2579,3,40.435293 ,-79.923154
612,17047,3,36.110801 ,-115.17273
613,4644,5,40.450742 ,-79.985538
613,2614,1,40.433911 ,-80.005324
613,9982,4,40.428768 ,-79.964499
613,2546,2,40.441793 ,-79.957143
613,7478,3,40.421112 ,-80.066862
613,2537,3,40.445056 ,-79.949059
613,16046,4,40.433185 ,-79.923263
613,15951,5,40.437889 ,-79.921555
613,12391,5,40.441142 ,-79.953558
613,16307,4,40.438140 ,-79.920101
613,16394,3,40.472751 ,-79.959173
613,5031,5,40.438257 ,-79.921873
613,2576,4,40.437748 ,-79.92187
613,14284,3,40.438146 ,-79.922385
613,14594,5,40.428278 ,-79.965731
613,14247,1,40.458283 ,-79.925318
613,49,4,40.448067 ,-80.00424
613,87,4,40.446477 ,-79.991674
613,17162,4,40.437557 ,-79.92282
613,10330,4,40.459956 ,-79.92427
613,4583,3,40.444810 ,-79.948434
613,11190,3,40.427722 ,-79.968631
613,2570,2,40.437778 ,-79.921123
613,16679,5,40.434190 ,-79.923011
613,16198,5,40.441740 ,-79.957081
614,11206,5,40.460423 ,-79.919386
614,14881,2,40.462957 ,-79.924058
614,15951,2,40.437889 ,-79.921555
614,59,5,40.432021 ,-79.893834
614,12878,3,40.459918 ,-79.925347
614,13827,5,40.407708 ,-79.910194
614,9386,3,40.452144 ,-80.016232
614,4635,5,40.428876 ,-79.980169
614,49,1,40.448067 ,-80.00424
615,2539,1,40.441245 ,-79.956602
615,13832,3,40.443144 ,-80.001104
615,4644,1,40.450742 ,-79.985538
615,14684,1,40.441879 ,-79.956889
615,13008,4,40.442054 ,-79.958056
615,2532,1,40.445144 ,-79.949084
615,2536,4,40.441023 ,-79.957518
615,8812,3,40.440767 ,-79.957832
615,7663,5,40.446067 ,-79.948641
615,17057,4,40.441467 ,-79.957436
615,16423,5,40.452189 ,-79.952571
615,18056,3,40.441932 ,-79.957181
615,9662,3,40.443358 ,-80.002168
615,4810,5,40.457147 ,-80.012187
615,16975,4,40.438345 ,-79.921365
615,6739,4,40.451127 ,-79.951924
615,15575,3,40.441662 ,-79.95736
615,15325,2,40.440764 ,-79.958104
615,2535,4,40.444893 ,-79.949005
615,16234,4,40.444816 ,-79.948971
615,2542,3,40.441627 ,-79.958595
615,2546,2,40.441793 ,-79.957143
615,2552,4,40.437824 ,-79.92006
615,14076,3,40.451584 ,-80.017124
615,12391,4,40.441142 ,-79.953558
615,4642,3,40.441358 ,-79.957697
615,16931,3,40.443599 ,-80.000345
615,12088,2,40.444046 ,-79.950174
615,6934,3,40.441620 ,-79.956686
615,2593,3,40.433897 ,-80.004275
615,12254,4,40.447525 ,-79.993398
615,8280,3,40.443400 ,-80.002498
615,18523,4,40.451247 ,-79.951484
615,13139,3,40.414993 ,-79.92351
615,7797,4,40.407761 ,-79.916986
615,16702,4,40.443041 ,-79.953064
615,14369,3,40.440739 ,-79.958759
615,7122,2,40.433197 ,-80.003704
615,18385,3,40.447525 ,-79.993398
615,2528,3,40.441330 ,-79.956892
615,17699,3,40.431618 ,-79.981729
615,15265,4,40.438918 ,-79.955306
615,49,3,40.448067 ,-80.00424
615,18062,4,40.439046 ,-79.955469
615,13209,3,40.444457 ,-79.954878
615,78,4,40.455915 ,-79.979271
615,12905,4,40.445691 ,-79.948987
616,10098,2,40.431809 ,-79.923233
616,16304,4,40.451340 ,-79.983861
616,12464,4,40.438088 ,-79.92192
616,4639,4,40.440033 ,-79.955992
616,9657,2,40.393709 ,-80.046732
616,15114,3,40.433178 ,-79.922754
616,15313,3,40.433106 ,-79.922757
616,2536,4,40.441023 ,-79.957518
616,10350,4,40.449453 ,-79.98692
616,15993,4,40.440304 ,-79.956279
616,18523,2,40.451247 ,-79.951484
616,4642,3,40.441358 ,-79.957697
616,2598,3,40.433007 ,-80.004562
616,4958,2,40.428541 ,-79.977983
616,15575,5,40.441662 ,-79.95736
616,18690,4,40.441235 ,-79.958151
616,2477,4,40.462206 ,-79.964425
616,2539,6,40.441245 ,-79.956602
616,49,2,40.448067 ,-80.00424
616,7687,4,40.429128 ,-79.981899
616,17156,4,40.428426 ,-79.979395
616,5613,1,40.428086 ,-79.97356
616,18578,4,40.469950 ,-79.961078
617,2477,3,40.462206 ,-79.964425
617,50,5,40.452702 ,-80.006658
617,4636,4,40.442147 ,-79.956513
617,4724,5,36.105500 ,-115.149981
617,2224,4,36.187591 ,-115.243216
617,5570,4,36.113487 ,-115.152279
617,4107,4,36.113779 ,-115.152479
617,4772,2,36.113160 ,-115.176409
617,2515,4,40.481393 ,-79.974185
617,9982,4,40.428768 ,-79.964499
617,15715,3,33.449437 ,-112.074446
618,3146,5,33.552474 ,-112.099091
618,7663,5,40.446067 ,-79.948641
618,2578,5,40.437847 ,-79.922881
618,8238,5,40.432870 ,-79.903958
618,9424,4,40.410006 ,-79.915697
618,7122,2,40.433197 ,-80.003704
618,5161,3,40.446618 ,-80.015668
618,5316,4,40.447386 ,-80.005325
618,15045,3,40.445901 ,-80.011255
619,5316,4,40.447386 ,-80.005325
619,13622,3,40.445819 ,-80.010855
619,5161,3,40.446618 ,-80.015668
619,2509,4,40.440277 ,-80.080827
619,70,4,40.450964 ,-79.984628
619,13379,4,40.489141 ,-79.893087
619,2479,4,40.428426 ,-79.979431
620,51,15,40.445959 ,-80.016921
620,5764,4,36.173891 ,-115.136389
620,8090,4,36.118378 ,-115.17262
620,3995,4,36.118699 ,-115.186484
620,15134,5,36.111945 ,-115.176877
620,4777,3,36.121451 ,-115.169598
620,5301,2,36.121237 ,-115.174105
620,4801,3,36.122276 ,-115.170122
620,5080,3,36.119304 ,-115.171525
620,7652,2,36.118291 ,-115.170409
620,4842,2,36.116347 ,-115.172337
620,4718,5,36.121791 ,-115.169377
620,5134,4,36.104189 ,-115.173217
620,4885,2,36.128221 ,-115.172986
620,4887,3,36.117889 ,-115.189395
620,4819,3,36.116280 ,-115.186104
620,4712,4,36.112419 ,-115.17106
620,4716,4,36.121189 ,-115.169657
621,7900,4,36.282752 ,-115.286765
621,7208,5,36.121323 ,-115.174956
621,18557,3,36.120832 ,-115.171846
621,51,5,40.445959 ,-80.016921
621,5570,3,36.113487 ,-115.152279
621,5159,4,36.104750 ,-115.168549
621,4107,3,36.113779 ,-115.152479
621,7057,3,36.103190 ,-115.168455
621,4929,3,36.120080 ,-115.17106
622,4627,3,36.109519 ,-115.153331
622,5081,4,36.108713 ,-115.173192
622,7396,4,36.175000 ,-115.136389
622,4049,4,36.102621 ,-115.171564
622,4762,3,36.116938 ,-115.17462
622,8279,4,36.128561 ,-115.17113
622,8808,4,36.108897 ,-115.151261
622,17384,4,36.117521 ,-115.17141
622,4730,2,36.142337 ,-115.156305
622,4111,4,36.113025 ,-115.163485
622,8109,3,36.143368 ,-115.267485
622,4993,4,36.090706 ,-115.179016
622,6878,4,36.092667 ,-115.174999
622,6911,3,36.112648 ,-115.170283
622,4041,2,36.098732 ,-115.174726
622,12038,3,36.114024 ,-115.170893
622,51,1,40.445959 ,-80.016921
622,7450,7,36.124423 ,-115.146372
622,3894,3,36.086338 ,-115.15112
622,4160,1,36.107880 ,-115.155936
622,5082,3,36.112379 ,-115.174531
622,4073,2,36.136978 ,-115.163628
622,6759,4,36.110066 ,-115.172501
622,4735,4,36.092294 ,-115.174351
622,5687,3,36.109979 ,-115.171246
622,4854,7,36.126887 ,-115.16559
623,9506,4,36.127140 ,-115.162956
623,4822,4,33.683479 ,-111.966112
623,4774,5,36.124330 ,-115.170284
623,3894,4,36.086338 ,-115.15112
623,5161,4,40.446618 ,-80.015668
623,51,5,40.445959 ,-80.016921
623,5078,3,33.506766 ,-111.952428
623,3590,5,33.474371 ,-111.927001
623,5544,5,33.493947 ,-111.922301
623,3418,5,33.506766 ,-111.952428
623,9333,2,33.492224 ,-111.924544
623,3435,4,33.499452 ,-111.927175
623,7766,4,36.102529 ,-115.16931
623,15134,5,36.111945 ,-115.176877
623,13369,3,36.118713 ,-115.175035
623,5445,2,36.180000 ,-115.14
623,7380,5,36.112238 ,-115.179084
623,7923,3,36.101203 ,-115.172426
623,5223,4,36.106234 ,-115.166951
623,4721,3,36.102419 ,-115.170871
623,4725,4,36.124692 ,-115.17179
623,4762,4,36.116938 ,-115.17462
623,8279,4,36.128561 ,-115.17113
624,5003,3,40.442277 ,-79.956657
624,12784,5,40.463947 ,-79.93161
624,51,3,40.445959 ,-80.016921
624,10402,3,40.433507 ,-79.92311
624,3894,2,36.086338 ,-115.15112
624,12878,2,40.459918 ,-79.925347
624,2579,2,40.435293 ,-79.923154
624,4891,5,36.127500 ,-115.165916
624,10430,4,40.428585 ,-79.986626
624,2565,4,40.433842 ,-79.923082
624,4950,4,40.434156 ,-79.923207
624,10469,4,40.466679 ,-79.964379
624,12464,5,40.438088 ,-79.92192
624,9673,4,40.432671 ,-79.923474
625,9178,4,35.226268 ,-80.843786
625,8819,3,35.225048 ,-80.839402
625,1703,2,33.336569 ,-111.952224
625,51,5,40.445959 ,-80.016921
625,233,3,35.226046 ,-80.853078
625,279,3,35.220543 ,-80.944045
625,12225,4,35.221323 ,-80.843409
625,14311,4,35.225046 ,-80.84266
625,8103,4,35.241145 ,-80.812057
625,12921,4,35.225378 ,-80.841961
625,5545,3,33.445888 ,-112.071432
625,3894,4,36.086338 ,-115.15112
625,232,3,35.226046 ,-80.853078
625,4716,5,36.121189 ,-115.169657
625,17429,4,36.240859 ,-115.078775
625,3995,4,36.118699 ,-115.186484
625,13221,2,36.123367 ,-115.17076
625,15497,4,36.147408 ,-115.15539
625,12404,4,36.127043 ,-115.209653
625,6844,2,36.059886 ,-115.164267
625,3907,3,36.171250 ,-115.146264
625,7926,1,36.060041 ,-115.164342
625,6342,4,36.117281 ,-115.173838
625,3917,3,36.170763 ,-115.143526
626,2555,4,40.437819 ,-79.919943
626,2597,5,40.451613 ,-80.017496
626,4986,4,40.437583 ,-80.000437
626,4644,8,40.450742 ,-79.985538
626,138,10,40.405245 ,-80.018538
626,81,10,40.436969 ,-80.000454
626,2491,10,40.428640 ,-79.983542
626,5274,10,40.441188 ,-79.998833
626,1703,4,33.336569 ,-111.952224
626,233,3,35.226046 ,-80.853078
626,51,5,40.445959 ,-80.016921
627,11035,5,35.125895 ,-80.706219
627,5144,4,35.116476 ,-80.71938
627,5161,5,40.446618 ,-80.015668
627,12716,5,40.439228 ,-79.989926
627,2583,5,40.438453 ,-79.987978
627,12254,5,40.447525 ,-79.993398
627,51,5,40.445959 ,-80.016921
627,102,5,40.448463 ,-79.989409
627,12879,4,40.457489 ,-79.965865
628,9629,2,40.440591 ,-79.996589
628,7071,4,40.462989 ,-79.952101
628,12878,5,40.459918 ,-79.925347
628,8706,3,40.455696 ,-79.930883
628,13878,4,40.452179 ,-79.982793
628,7822,4,40.462023 ,-79.949179
628,2599,2,40.457182 ,-79.991475
628,127,1,40.456390 ,-79.941311
628,13581,4,40.465676 ,-79.95558
628,2475,1,40.470473 ,-79.960431
628,9337,4,40.469360 ,-79.961257
628,133,7,40.462554 ,-79.950173
628,128,4,40.460639 ,-79.94718
628,8895,3,40.455252 ,-79.943585
628,13324,5,40.440092 ,-80.002446
629,7292,4,40.392197 ,-80.037858
629,16307,5,40.438140 ,-79.920101
629,4581,4,40.451655 ,-79.984218
629,15464,4,40.441031 ,-80.002945
629,52,4,40.399676 ,-80.043413
629,10187,5,40.404148 ,-79.918819
629,13069,10,40.404139 ,-80.030575
629,16750,4,40.354498 ,-80.049297
629,15505,4,40.482456 ,-79.951507
630,10451,4,40.475877 ,-79.91957
630,5506,2,40.450030 ,-79.913892
630,4644,2,40.450742 ,-79.985538
630,2511,4,40.427045 ,-79.949606
630,57,5,40.396012 ,-80.034727
630,4635,4,40.428876 ,-79.980169
630,17216,4,40.397965 ,-80.026
630,126,4,40.465303 ,-79.955933
630,15951,4,40.437889 ,-79.921555
630,144,1,40.380192 ,-80.044459
631,4893,3,36.106542 ,-115.17204
631,12327,5,36.171234 ,-115.144061
631,11689,5,36.167823 ,-115.156219
631,10834,1,36.104487 ,-115.176758
631,4050,4,36.121415 ,-115.144945
631,57,5,40.396012 ,-80.034727
631,10451,5,40.475877 ,-79.91957
631,13281,4,40.472444 ,-79.963129
631,2579,3,40.435293 ,-79.923154
631,14239,5,40.388821 ,-80.04984
631,12354,4,40.443791 ,-79.997166
631,14456,3,40.378300 ,-79.9909
631,11130,2,40.440997 ,-80.002219
631,2587,4,40.433007 ,-80.004562
631,69,4,40.442903 ,-80.002561
631,144,4,40.380192 ,-80.044459
631,15345,4,40.355661 ,-80.050216
631,53,1,40.388562 ,-80.04939
631,14630,9,40.405401 ,-80.030123
631,15575,4,40.441662 ,-79.95736
631,15170,4,40.380945 ,-80.044733
631,14650,4,40.440839 ,-80.001969
631,6721,4,40.428918 ,-79.986074
631,14858,4,40.395320 ,-80.034622
631,15772,2,40.361802 ,-80.070182
631,14369,1,40.440739 ,-79.958759
631,13008,4,40.442054 ,-79.958056
631,15325,4,40.440764 ,-79.958104
632,54,3,40.394266 ,-80.035091
632,127,3,40.456390 ,-79.941311
632,6974,3,40.445296 ,-79.99323
632,1927,4,36.069834 ,-115.080035
632,7320,2,40.436613 ,-79.954738
632,80,2,40.450436 ,-79.985216
632,11233,4,40.394595 ,-80.021685
632,6388,3,36.047362 ,-115.171056
632,87,2,40.446477 ,-79.991674
633,8504,3,45.501445 ,-73.57654
633,8634,5,45.522210 ,-73.574392
633,17424,5,40.452356 ,-79.983921
633,80,4,40.450436 ,-79.985216
633,57,5,40.396012 ,-80.034727
633,54,3,40.394266 ,-80.035091
633,14605,3,40.454426 ,-80.001073
633,5244,5,40.446001 ,-79.9935
633,7749,5,36.101319 ,-115.182186
633,5223,4,36.106234 ,-115.166951
634,14594,5,40.428278 ,-79.965731
634,5613,4,40.428086 ,-79.97356
634,5265,4,40.360617 ,-80.029103
634,63,4,40.390697 ,-80.070806
634,14364,5,40.429882 ,-80.007102
634,16559,4,40.431723 ,-79.893628
634,10475,3,40.368716 ,-80.034629
634,57,5,40.396012 ,-80.034727
634,10272,4,40.450837 ,-79.983908
634,12116,4,40.475437 ,-79.919706
634,8240,4,40.390562 ,-80.072422
634,2595,12,40.359609 ,-80.002441
634,11193,3,40.437696 ,-80.017681
634,144,10,40.380192 ,-80.044459
634,13678,10,40.425741 ,-79.942019
634,16046,4,40.433185 ,-79.923263
634,18371,3,40.357213 ,-80.052095
634,11221,5,40.357799 ,-80.001092
634,17818,5,40.441062 ,-80.002126
634,5728,4,40.380112 ,-80.044515
634,17216,5,40.397965 ,-80.026
634,8638,3,40.426646 ,-79.965902
634,54,4,40.394266 ,-80.035091
635,4732,3,36.115673 ,-115.172557
635,4773,4,36.110250 ,-115.171666
635,6759,5,36.110066 ,-115.172501
635,4644,4,40.450742 ,-79.985538
635,2517,5,40.439865 ,-80.017598
635,66,3,40.448320 ,-80.004319
635,5316,5,40.447386 ,-80.005325
635,55,3,40.412715 ,-80.030335
636,4870,5,35.216586 ,-80.822557
636,10901,4,35.123612 ,-80.652068
636,10396,3,35.175407 ,-80.654715
636,4644,5,40.450742 ,-79.985538
636,55,5,40.412715 ,-80.030335
636,2524,5,40.426784 ,-80.005652
636,7183,4,35.055516 ,-80.847301
636,10188,4,35.053681 ,-80.851458
636,227,4,35.228313 ,-80.841999
636,238,2,35.227821 ,-80.841148
636,138,4,40.405245 ,-80.018538
636,2504,5,40.428858 ,-79.990906
636,341,4,35.144924 ,-80.737257
636,2817,4,35.056435 ,-80.848094
636,2736,3,35.170640 ,-80.84658
636,5325,3,35.152069 ,-80.839646
636,10556,4,35.225378 ,-80.841961
636,8191,3,35.138346 ,-80.684464
636,2482,3,40.428666 ,-79.982864
636,317,3,35.088069 ,-80.851205
636,2633,3,35.117787 ,-80.720017
636,2638,3,35.064272 ,-80.726884
636,4575,5,40.387585 ,-79.863623
636,8957,3,35.372812 ,-80.722823
636,9982,3,40.428768 ,-79.964499
636,10390,4,35.153477 ,-80.83678
636,8966,3,35.052521 ,-80.851493
636,7938,2,35.062866 ,-80.773783
637,4581,5,40.451655 ,-79.984218
637,55,5,40.412715 ,-80.030335
637,4634,3,40.428215 ,-79.973327
637,13379,4,40.489141 ,-79.893087
637,2611,1,40.451974 ,-80.029424
637,8156,4,40.428197 ,-79.972693
637,7178,4,40.432113 ,-79.893269
637,13474,5,40.396889 ,-80.035751
637,13324,5,40.440092 ,-80.002446
637,4999,5,40.467072 ,-79.964125
637,12982,4,40.480421 ,-79.954097
637,9712,4,40.427409 ,-79.969064
637,7544,4,40.467090 ,-79.964443
637,6808,4,40.444033 ,-79.997042
638,13570,3,40.429001 ,-79.9828
638,2541,4,40.454197 ,-79.947105
638,12784,4,40.463947 ,-79.93161
638,7544,4,40.467090 ,-79.964443
638,7071,4,40.462989 ,-79.952101
638,2552,4,40.437824 ,-79.92006
638,8156,4,40.428197 ,-79.972693
638,122,1,40.461462 ,-79.948174
638,156,4,40.455954 ,-79.931338
639,15104,5,40.454384 ,-79.981477
639,14858,4,40.395320 ,-80.034622
639,17155,4,40.442334 ,-80.002066
639,10375,5,40.464530 ,-79.966074
639,13832,4,40.443144 ,-80.001104
639,2570,4,40.437778 ,-79.921123
639,13324,4,40.440092 ,-80.002446
639,144,5,40.380192 ,-80.044459
639,5265,4,40.360617 ,-80.029103
639,146,3,40.379825 ,-80.04461
639,147,3,40.382156 ,-80.044127
639,14742,5,40.410389 ,-80.024363
639,9502,4,40.472149 ,-79.95953
639,14881,5,40.462957 ,-79.924058
639,14774,4,40.475707 ,-79.920425
639,55,4,40.412715 ,-80.030335
639,56,5,40.389733 ,-80.04091
639,11193,3,40.437696 ,-80.017681
639,58,5,40.388610 ,-80.049903
639,138,5,40.405245 ,-80.018538
639,15029,5,40.470782 ,-79.96025
639,12354,5,40.443791 ,-79.997166
639,5059,4,40.442799 ,-80.002503
639,13400,5,40.476176 ,-79.920524
639,13533,4,40.441037 ,-80.002765
639,5728,4,40.380112 ,-80.044515
639,16379,3,40.470578 ,-79.960043
639,16356,5,40.440291 ,-80.002149
639,145,4,40.381812 ,-80.044491
639,12784,5,40.463947 ,-79.93161
639,7544,5,40.467090 ,-79.964443
639,14330,4,40.464450 ,-79.932571
639,11131,5,40.381418 ,-80.04418
640,15192,5,40.440478 ,-80.001784
640,15611,5,40.411302 ,-80.007324
640,15737,1,40.457747 ,-79.925494
640,2552,5,40.437824 ,-79.92006
640,17170,3,40.428832 ,-79.978057
640,138,5,40.405245 ,-80.018538
640,2490,5,40.428620 ,-79.981068
640,15700,5,40.440551 ,-80.006183
640,103,3,40.439839 ,-80.002886
640,4964,1,40.443021 ,-79.996786
640,13324,2,40.440092 ,-80.002446
640,14653,5,40.482690 ,-79.95116
640,16051,5,40.443940 ,-79.998232
640,16931,5,40.443599 ,-80.000345
640,16307,4,40.438140 ,-79.920101
640,17714,3,40.427381 ,-79.965215
640,14190,5,40.428989 ,-79.980749
640,15837,2,40.426888 ,-79.967468
640,17586,5,40.427459 ,-79.969291
640,55,5,40.412715 ,-80.030335
641,4644,3,40.450742 ,-79.985538
641,55,5,40.412715 ,-80.030335
641,138,5,40.405245 ,-80.018538
641,129,5,40.462757 ,-79.950674
641,4732,2,36.115673 ,-115.172557
641,14876,4,36.108441 ,-115.169184
641,4519,2,36.169110 ,-115.291303
641,12646,4,36.168714 ,-115.291299
641,2406,2,36.099345 ,-115.167874
641,4041,2,36.098732 ,-115.174726
642,15029,5,40.470782 ,-79.96025
642,17114,5,40.438770 ,-79.990313
642,16975,5,40.438345 ,-79.921365
642,10626,5,40.452112 ,-79.984164
642,10480,5,40.427455 ,-79.969123
642,138,4,40.405245 ,-80.018538
642,55,5,40.412715 ,-80.030335
642,15951,5,40.437889 ,-79.921555
642,16239,10,40.451516 ,-79.984961
642,5195,4,40.440219 ,-79.995385
642,16559,4,40.431723 ,-79.893628
642,4644,1,40.450742 ,-79.985538
642,13832,5,40.443144 ,-80.001104
642,17424,5,40.452356 ,-79.983921
642,9371,3,40.454192 ,-79.947399
642,13936,5,40.437557 ,-79.92282
642,17097,5,40.443949 ,-79.996437
642,2520,5,40.430885 ,-80.006966
642,11194,4,40.437848 ,-79.921451
642,8282,5,40.437813 ,-79.919787
642,6884,5,40.452029 ,-79.983565
642,12444,5,40.473130 ,-79.958894
642,11210,5,40.477748 ,-79.957778
642,5161,3,40.446618 ,-80.015668
642,5316,5,40.447386 ,-80.005325
642,13876,5,40.427469 ,-80.052435
642,57,5,40.396012 ,-80.034727
642,69,5,40.442903 ,-80.002561
642,8756,5,40.454154 ,-79.982216
642,17102,5,40.428990 ,-79.985866
642,18782,5,40.428579 ,-79.98552
642,129,5,40.462757 ,-79.950674
642,2474,5,40.474513 ,-79.957895
642,15464,4,40.441031 ,-80.002945
643,15942,5,40.427849 ,-79.969299
643,2594,4,40.420455 ,-79.851394
643,2595,2,40.359609 ,-80.002441
643,2569,5,40.433245 ,-79.923256
643,2573,5,40.432891 ,-79.923244
643,9423,3,40.408932 ,-79.915652
643,2483,2,40.429028 ,-79.982225
643,9588,4,40.452314 ,-79.981808
643,7385,4,40.360782 ,-79.932251
644,10272,4,40.450837 ,-79.983908
644,4644,4,40.450742 ,-79.985538
644,2477,4,40.462206 ,-79.964425
644,17097,4,40.443949 ,-79.996437
644,17628,5,40.479674 ,-79.955213
644,6884,4,40.452029 ,-79.983565
644,18948,5,40.445970 ,-80.010875
644,16656,4,40.451685 ,-79.983324
644,14881,5,40.462957 ,-79.924058
644,2599,4,40.457182 ,-79.991475
644,4579,3,40.451531 ,-79.983729
644,18578,4,40.469950 ,-79.961078
644,4636,5,40.442147 ,-79.956513
644,11226,4,40.416756 ,-80.030328
644,127,3,40.456390 ,-79.941311
644,15447,4,40.454048 ,-79.981438
644,2581,2,40.433383 ,-80.003695
644,14006,3,40.454154 ,-79.982216
644,12354,4,40.443791 ,-79.997166
644,74,2,40.450589 ,-79.984283
644,102,3,40.448463 ,-79.989409
644,16212,5,40.449077 ,-79.987519
645,72,4,40.440287 ,-80.002585
645,7898,4,40.445550 ,-80.011337
645,63,3,40.390697 ,-80.070806
645,12915,4,40.453845 ,-79.980478
645,5161,5,40.446618 ,-80.015668
645,56,3,40.389733 ,-80.04091
645,4579,4,40.451531 ,-79.983729
645,133,2,40.462554 ,-79.950173
645,13832,4,40.443144 ,-80.001104
646,9440,3,40.391166 ,-80.07382
