郭大大的幸福生活,http://www.dianping.com/member/51773585,50,口味：5.0 环境：5.0 服务：5.0 人均：0元,,2017-12-01 13:23,很火的一家餐厅。离住的地方很近。走路10分钟。就在水边，喜欢。菜品上的非常快，特别适合我这个饿疯了的老人家，除了最好吃的牛肉慢点儿。但是真的太好吃啦。黄酒问过以后太好喝了，贵有贵的好处。吃完附近晕晕乎乎的溜达溜达，美哉美哉！	
CherryFan_3119,http://www.dianping.com/member/118376075,40,口味：4.0 环境：4.0 服务：4.0,,2017-12-01 13:02,菜量减少味道变差锅仔里的菜都要烧干了竟然也上菜	
蜀中糖门,http://www.dianping.com/member/54156070,30,口味：4.0 环境：4.0 服务：4.0 人均：0元,,2017-12-01 12:40,杭州的网红餐厅，十一点去，排队也超过了半小时才排到整体吃下来，还不如外婆家的水平，基本就类似于人均一百以内的创意菜水准，胜在装修环境菜品比较符合年轻人的喜好，但对于yssqj味不能期待太高的那种如果不是排队排这么厉害还是可以打四星的，加上排队等的时间感觉有些不值得【芝士红薯】第一yssqj觉得不错，多吃几下会腻，虽然是推荐菜第一名，但适合很多人聚餐的时候一人一yssqj就够了【牛仔骨】不愧是招牌，饼和牛肉都很好吃，肉质嫩，也非常入味，但骨头只是用来摆盘的，并不是真正T骨牛排的部位【花蛤】继牛仔骨之后第二好吃的食物，煮了以后凉拌的，辣油很香，花蛤也是吃得到的新鲜【牛蛙】老实说比较一般性，量也不大，性价比略低，而且偏甜偏咸【雪媚娘】一道失望的甜品，明显用的植物奶油，皮也没有非常Q，整体也偏甜	
面包超人,http://www.dianping.com/member/37706039,20,口味：2.0 环境：4.0 服务：3.0 人均：0元,,2017-12-01 10:41,我觉得人气分在于环境吧，的确装潢和风景很赞，菜式的话我觉得杭州这一代的餐饮模式很像，就是外婆家老头儿新白鹿等这种~菜品中规中矩没有特别大亮点，上菜快价钱中等适合聚餐的地点~芝士焗南瓜，冬天吃暖暖的软软的还蛮舒服；煎卤小牛肋，包着吃味道不错，就是菜式不热…几道菜都一样不热…招牌卤鸡爪，味道偏甜，啃一只就够了；大闸蟹，一般吧；手撕包菜，一边吃一边加热好吃；糖醋里脊，不够脆，口感也不够酸甜，很一般；龙井虾仁，还可以，像吃一盘剥好的虾饺~饮料草莓酸奶，酸奶味比较重草莓不重，树莓汁酸酸甜甜也还可以，奶盖冬瓜茶，茶好喝奶盖一般	
prettyhappy17,http://www.dianping.com/member/21267495,40,口味：5.0 环境：4.0 服务：4.0 人均：325元,喜欢的菜： 芝士焗南瓜 西湖雪媚娘 金牌牛肋骨 人品大爆发,2017-12-01 09:38,菜的yssqj味就是江浙菜yssqj味，酱的菜偏甜yssqj，食材大很新鲜	
咩咩兔爱吃吃吃,http://www.dianping.com/member/41354619,50,口味：5.0 环境：5.0 服务：5.0 人均：80元,喜欢的菜： 腊味煲仔饭,2017-12-01 08:56,跟朋友聚会一起去的。里面的腊肉饭真的超级赞！锅巴超好吃。性价比很高	
王伟_6324,http://www.dianping.com/member/1440296237,40,口味：4.0 环境：5.0 服务：1.0,,2017-11-30 22:31,服务员的水平有待提高，十五字了	
空空icy,http://www.dianping.com/member/28055906,40,口味：4.0 环境：5.0 服务：4.0 人均：0元,,2017-11-30 12:35,景区里随便找的，看中环境，但是大概因为是秋天阴天坐在河边吃饭并没有很好的意境，微信点菜，味道还可以。煲仔饭好吃，大肠好吃。酒酿圆子就很一般了。鱼头做的也一般。性价比不是很高，重在吃景区的环境吧。不会刻意去的那种	
毛豆,http://www.dianping.com/member/36529057,50,口味：5.0 环境：5.0 服务：4.0,喜欢的菜： 陈皮酱鸭,2017-11-30 07:30,奇怪印象那么深刻的一餐竟然一直没点评😅去杭州住在青芝坞，酒店介绍写着距离网红餐厅朴墅不足百米云云。在名人名家吃饭时询问过拼桌的大姐，她认同地点头：这家很好的，我的小姐妹都排队吃过的！…网红、排队、好吃…是初步印象在西湖美术馆看乾隆特展后，赶到店里已是12：40，排了约十分钟就有座位了，竟还是二楼临窗的小桌子，运气不错!有了其他点评的参考，要点的菜早已了然。酱萝卜：味道还可，不像想象中酥脆。凉拌马来头：符合预期，马来头和香椿有些像，看起来鲜嫩无害，其实味道蛮霸道。卤鸭：调味甜咸适yssqj，陈皮隐隐地不夺味，肉的紧实度也挺好，怕洒了打包时没带汤，后来尝到一点半果冻状酱汁，后悔的呀…醉蟹：满腹疑虑的戳了一筷子带着黑色胶质的蟹黄，后来就停不下来了，和清蒸蟹是两种不同的体验高峰，回来就在某宝上找醉蟹…牛肋骨：肉筋有点多，太费牙yssqj，可牛肉味很浓，酱汁调的也好吃啊，可小份78价钱算贵的啊!雪菜尖椒炒墨鱼：在杭州吃的雪菜都是鲜的，好棒!菜有些辣，可还是吃了好多，晚上就这个菜煮了一碗好吃的面😆扫码点单，服务虽然不算热情，但各类介绍也挺细致的。整体很满意，下次去会接着试别的菜。	
好有趣,http://www.dianping.com/member/1134026349,40,口味：4.0 环境：5.0 服务：4.0 人均：0元,喜欢的菜： 西湖雪媚娘 吱吱牛蛙煲 豉油虾 西湖牛肉羹,2017-11-29 19:18,周末跟着朋友到杭州玩，到饭点用大众点评搜了下评分高的店后选定了这家评分高且有榜单排名的店。排队大约排了一个半小时，门外有一排凳子可以等着，店内还有位子也可以坐着等，冬天了坐里边可以比较暖和。我排到的是b栋的阳台，风景不错，虽是阳台但是有封起来且设有空调打暖气，所以不会很冷。（虽然还是会有点儿漏风啦点了豉油虾，金牌小牛肋，铁锅山药，牛蛙煲，西湖牛肉羹还有雪媚娘。豉油虾壳脆肉弹，咬进嘴里香气十足，唯一的缺点是虽然虾被剖成两半，但是后面的大肠依旧没有去掉。情侣份的小牛肋一般般，牛肉上面有几块面饼可以用来夹着牛肉吃，分量不大，平时牛肉喜欢5分的我觉着肉太老了，不过肉还是挺入味的，这道菜要看个人喜好。铁锅山药无功无过，感觉缺少蔬菜所以点的。因为初到杭州想点个有地方特色的菜，所以点了个西湖牛肉羹，超级好评！尝出来里面有马蹄还有番茄丁，yssqj味很特别，里边牛肉也不少，分量大味道好，超推荐。没想到的是甜品居然不是最后一个上的。雪媚娘很软糯，朋友是个非常讨厌吃芒果的人，结果居然连吃了三个，说是尝不出芒果味，给这个甜品大好评，哈哈。最后上的是牛蛙，石锅滋滋的服务员会提醒别碰石锅，牛蛙肉质鲜嫩就是味道有点偏咸。尝出了种生煎的味道，哈哈哈，也给个好评。总体来说很不错的店，一样旅游去杭州的朋友可以选择这家店试试。	
丢丢_2929,http://www.dianping.com/member/178867912,50,口味：5.0 环境：5.0 服务：5.0 人均：0元,,2017-11-29 15:47,网红餐厅，四个人定了包厢，有最低消费，所以把想吃的全部点了一遍，最喜欢芝士南瓜	
沙湾男巫,http://www.dianping.com/member/50174113,40,口味：4.0 环境：3.0 服务：4.0,喜欢的菜： 金牌牛肋骨,2017-11-29 15:05,玩了一天，回到青芝坞，天色已晚，本想沿路觅食，最后看看朴墅的评价不错，就近解决了。朴墅就在青芝坞入yssqj，面积也不小，就餐比较方便。冬日的傍晚，寒意已浓，店家用大幅的透明塑料布围住了本来的开放围廊抵挡寒气。点了牛肋骨和开背虾，菜式中规中矩，yssqj味也还可以，但是此时此刻并没有品味的闲情，只有与她一起的蜜意。	
梅子_7714,http://www.dianping.com/member/763693057,40,口味：4.0 环境：4.0 服务：3.0,,2017-11-28 22:50,文火鱼头豆腐，鱼头少，肉反而多，而且豆腐也煎焦了，有些失望。但是味道是赞的。三丝针菇非常爽yssqj，好评。当然最喜欢的就数艾草青方了，就是少了点。	
一只胖妖精,http://www.dianping.com/member/9125112,50,口味：5.0 环境：5.0 服务：5.0 人均：0元,,2017-11-28 21:38,老牌的创意菜馆了每次来都是吃的饱饱的。这次以宴请为主性价比超高一如即往好吃尤其是多宝鱼很新鲜轻恬活络无腥味太棒了	
指间_花开,http://www.dianping.com/member/33562331,40,口味：4.0 环境：5.0 服务：4.0,,2017-11-28 19:17,环境给五星！菜出品不错，价格很美丽，性价比高。推荐凤爪，芝士奶油焗南瓜。	
弟是坤,http://www.dianping.com/member/181939567,50,口味：5.0 环境：4.0 服务：4.0 人均：0元,,2017-11-28 09:11,异常火爆的一家网红店，等了很久才排上，螃蟹和烤肉味道很棒	
豚豚公主,http://www.dianping.com/member/2998730,50,口味：5.0 环境：5.0 服务：5.0 人均：0元,喜欢的菜： 葱油多宝鱼 陈皮卤鸭 腊味煲仔饭 西湖雪媚娘,2017-11-28 08:51,不愧是杭州美食点评排名第一的店铺，还没开门就不少人在等待了。店铺位置：就在青芝坞的路yssqj，非常好找，地方也很大，前后俩幢别墅都是它家环境：装修简洁，入yssqj一进去就支着几yssqj大锅，迎面香味扑鼻，让人食欲大增。不过有点不好的就是蜜蜂🐝太多了，吃个饭已经三四只光顾了。	
闵子_angelsigh,http://www.dianping.com/member/25028623,50,口味：5.0 环境：5.0 服务：4.0 人均：130元,喜欢的菜： 特级煎卤小牛肋 西湖牛肉羹,2017-11-27 23:49,这家点评排名第一，第一天路过的时候是周六，等位的好多～第二天周日游客少了，排队等位差不多半小时不到，还是可以接受的～装修不错，古朴有风韵，菜式也是传统加创意菜，价格不贵，性价比很高～龙井虾仁、西湖牛肉羹，经典菜式都很好吃，小青豆非常嫩，宝宝也吃了很多～小牛肋很贴心的有情侣小份，不怕菜点多了浪费～卤凤爪出奇的好吃，忍不住又点了一份哈哈～	
玛蒂达的慢慢,http://www.dianping.com/member/5958696,50,口味：5.0 环境：5.0 服务：5.0 人均：0元,,2017-11-27 21:27,记得来这里之前一定手机先拿号。环境不错吃饭聊天的好地方。朴素大方简单。	
晒太阳的老汉,http://www.dianping.com/member/880325283,50,口味：5.0 环境：3.0 服务：4.0,,2017-11-27 20:58,价格实惠，菜品有味，服务及时，感觉良好！	
文鸿粥,http://www.dianping.com/member/15867649,40,口味：4.0 环境：4.0 服务：4.0,,2017-11-27 19:44,饭点来朴墅要有排队的自觉，窝在小板凳等了30分钟轮到。4个人点了青麦牛仔骨、鱼、鸡、嘟嘟牛蛙等等7个菜，味道水准之上吧，混合菜系重口味吧。就是发现端上来的菜辨识度不高，乍一看都一样。感觉青麦牛仔骨里青麦比牛仔骨好吃的只有我一个吗。	
米虫,http://www.dianping.com/member/1409402822,30,口味：5.0 环境：4.0 服务：1.0,,2017-11-27 18:20,菜的口味是挺好的，但是服务吗，真是不敢恭维！上菜慢就不说了，我们点了酒酿圆子，给服务员要换个勺子，结果服务员直接说圆子里面有个汤勺，唉，最后勺子和碗来了，服务员又把勺子拿走了，我也是醉了！最后买单，也不知道是怕我们跑单还是怎么的，3个服务员过来问有没有买，醉了，这服务，不过菜是挺好吃的，如果服务好点，就很棒了	
小灰灰会不会,http://www.dianping.com/member/28015371,50,口味：5.0 环境：5.0 服务：5.0 人均：0元,,2017-11-27 14:10,人真是超级多，一定要早点来排队噢，估计是青之乌的网红餐厅吧，环境满分！非常文艺清新！拿好号后可以在边上的亭子玩玩，小桥流水的很赞哦！带着孩子们在河边喂鱼，打发时间，很快就到号了。菜品基本上是杭帮菜，价格也很便宜！一百昏～	
Qzone_5338559763,http://www.dianping.com/member/49455273,40,口味：4.0 环境：4.0 服务：4.0 人均：0元,喜欢的菜： 芝士焗南瓜 特级煎卤小牛肋,2017-11-27 13:37,不愧是网红店，地理位置其实不是很方便，居然工作日中午也能排队，建议还是要早到。提供的菜色品种比较多，按照大众点评上的推荐把特色菜基本来了一遍，味道都不错，比较喜欢芝士焗南瓜、牛小肋好人摇滚响铃，不推荐的是西湖牛肉羹从样子看上去就无法下咽。O(∩_∩)O~~	
猜猜我是谁,http://www.dianping.com/member/1111216048,50,口味：5.0 环境：5.0 服务：5.0,,2017-11-27 13:30,味道好、信價比超級高的店，上菜也很快。	
榕榕乐,http://www.dianping.com/member/21327490,40,口味：4.0 环境：4.0 服务：4.0 人均：166元,喜欢的菜： 金牌牛肋骨,2017-11-27 13:06,凉拌萝卜片麻油味较重，陈皮鸭块、鸡爪、牛肋排和鲍鱼鸡都很好吃！树莓汁是冰沙，太冰了，味道还可以的。人品大爆发一般。	
雷耀扬,http://www.dianping.com/member/1261444,40,口味：4.0 环境：4.0 服务：4.0,,2017-11-26 21:42,中规中矩的杭帮菜，没有惊验，可能性价比高吧	
tgmailuser_0190729588,http://www.dianping.com/member/47027107,40,口味：5.0 环境：5.0 服务：5.0,,2017-11-26 20:52,不错不错，是我在杭州的饭堂	
allegralee,http://www.dianping.com/member/133275493,50,口味：5.0 环境：5.0 服务：5.0 人均：91元,喜欢的菜： 芝士焗南瓜,2017-11-26 18:30,很赞很赞想给六星！性价比爆棚两个人吃到撑！招牌芝士焗南瓜是必点奶味很纯有少糖的双皮奶的味道清炒虾仁很新鲜很嫩而且分量太有诚意饮料鲜榨果汁纯度很高像没搀水凑数的牛蛙做法独特加入了麻花感觉还有姜凤爪甜而不腻皮很扎实吃到椒麻鸡已经要吃不下了但实在太好吃了麻和辣恰到好处还是一扫而光	
缘什刹海,http://www.dianping.com/member/641062,50,口味：5.0 环境：5.0 服务：5.0 人均：60元,喜欢的菜： 西湖雪媚娘 腊味煲仔饭 西湖牛肉羹,2017-11-26 11:18,来杭州旅游，住在青芝坞。连续两天在这里吃饭，饭菜味道非常不错。甜咸适中，就餐环境也不错。服务很好，晚上需要等位。醉蟹和蒸蟹味道非常好，蟹膏很满。西湖牛肉羹很地道，西湖媚娘，腊味煲仔饭，豉油虾，都是非常值得一吃的菜品……	
dpuser_4820633259,http://www.dianping.com/member/1139096381,50,口味：5.0 环境：5.0 服务：5.0 人均：0元,,2017-11-25 23:22,椒麻虾味道不错外酥里嫩大肠煲很有嚼劲！酸辣海笋脆脆的很好吃！价格也很便宜、主要服务好一次愉快的用餐！下次一定再来！	
好切佬,http://www.dianping.com/member/11651472,10,口味：3.0 环境：4.0 服务：5.0,,2017-11-25 23:20,点了推荐第一的芝士焗南瓜，吃了几yssqj，完全没有芝士味道，品相也一般般，不知为什么辣么多人推荐，吃好出门看见很多人排队，估计是周围都是客栈，没什么特别好的餐厅吧。除去菜不说，环境还算可以。	
小彭友1126,http://www.dianping.com/member/42916195,10,口味：2.0 环境：2.0 服务：2.0,,2017-11-25 20:54,感觉服务都是很不热情旁边一桌喝酒的男性真的很吵！体验太差了等了这么久却收到这样的服务和吵闹的用餐环境！下次绝对不回来了！	
408380198,http://www.dianping.com/member/2473809,40,口味：4.0 环境：4.0 服务：4.0 人均：0元,,2017-11-25 20:11,味道不错，环境还可以，就排队时间太长	
wujlan,http://www.dianping.com/member/8390289,50,口味：5.0 环境：5.0 服务：5.0 人均：0元,喜欢的菜： 腊味煲仔饭,2017-11-25 15:54,味道不错。服务很好，环境很好。	
猪妹呀,http://www.dianping.com/member/846348397,40,口味：4.0 环境：4.0 服务：5.0 人均：0元,,2017-11-24 23:07,煲仔饭好吃，其他其实我觉得一般啦，就是人太多了，饭点排队排了好久	
BONNIEyoubing,http://www.dianping.com/member/13977182,50,口味：5.0 环境：5.0 服务：5.0 人均：90元,喜欢的菜： 豉油虾 糖醋里脊 金牌牛肋骨 芝士焗南瓜 特级煎卤小牛肋,2017-11-24 21:30,没来得及一一拍照，一上菜就哄抢先说色面超级嗲的再来本棒的味道绝对正宗最后强推几道菜：忘了点的是金牌牛肋骨还是小牛肋，反正就是图上这个，全场最佳！没有之一……第二推芝士焗南瓜，哇！最后吃饱后才上的菜！可是！我一个人！吃完了	
咕1778,http://www.dianping.com/member/1180265110,50,口味：5.0 环境：5.0 服务：5.0 人均：86元,喜欢的菜： 芝士焗南瓜 西湖雪媚娘 腊味煲仔饭 金牌牛肋骨 汤泡海草花,2017-11-24 18:01,不愧是网红餐厅，4.30来就已经很多人在门yssqj等开业按网友推荐一路点下来，每个菜都能到4-4.5星的水平，很满意啦会再来~Ps确实价格比较低，不过分量也很小	
mint_durian,http://www.dianping.com/member/21826845,30,口味：3.0 环境：3.0 服务：3.0 人均：75元,喜欢的菜： 啫啫牛蛙 西湖雪媚娘 芝士焗南瓜,2017-11-24 13:28,2017.07.05暑假去杭州一日游的时候特地去吃的，在青芝坞入口处，人气的确很高还好来的早！味道真的没有说的那么出彩啊，感觉就是环境高配版的外婆家……份量大价格也不算贵，再加上景区光环和古风环境就这么成了网红店。来之前比较期待的就是芝士焗南瓜，南瓜不粉不面不是我喜欢的口感，有点失望。麻婆豆腐便宜大盆拌饭还不错，啫啫牛蛙煲也是虽然好吃但牛蛙肉太少啦，酱香风味中规中矩～最后的雪媚娘糯米皮子有点僵硬也就是一般般，还好第一次和小伙伴们一起去杭州玩的时候没有特地拉他们去这家不然又要被吐槽没眼光了人真的很多，想吃赶早。	
bubbleyeah,http://www.dianping.com/member/46384107,50,口味：5.0 环境：5.0 服务：5.0 人均：65元,喜欢的菜： 西湖雪媚娘 芝士焗南瓜,2017-11-23 22:19,在杭州吃的最好吃的店！没有之一！尤其是…酒酿圆子！！	
帥氣尐卷毛,http://www.dianping.com/member/6501735,40,口味：4.0 环境：4.0 服务：4.0 人均：0元,,2017-11-22   更新于2018-02-02 18:44,坐标👉青芝坞，方便好找，进门第一家便是。三层小洋房，很古朴。周边环境很好，湖和小桥环绕，适合拍照📷。如果没有服务员带路，会容易走错。店里人气很旺，每次去都要排队，必是一个半小时起步。但是这不影响我对它的喜欢。菜品以杭帮菜、创意菜为主，味道略微偏甜，很对我的胃yssqj。菜量很足，性价比高。服务欠缺，有待改进。	
Naomi,http://www.dianping.com/member/43905837,20,口味：2.0 环境：3.0 服务：5.0 人均：0元,喜欢的菜： 咖喱时蔬 烧椒茄子 酸辣土豆丝 糖醋里脊 西湖雪媚娘,2017-11-22 21:13,难吃。不知道为什么那么多人吃。真的不好吃啊。饭超级硬。可以嚼九万次才咽下去。太阳穴都痛。天哪。糖醋里脊好腻。很多肥肉	
逸君,http://www.dianping.com/member/54085356,40,口味：4.0 环境：5.0 服务：4.0,,2017-11-22 12:43,最喜欢煲仔饭有锅巴。芝士焗南瓜不是那么好吃，味道淡淡的。服务不是很热情，和杭州的其他餐厅反差大	
糖小菌,http://www.dianping.com/member/1002194,50,口味：5.0 环境：5.0 服务：5.0 人均：0元,喜欢的菜： 芝士焗南瓜 西湖雪媚娘 腊味煲仔饭 特级煎卤小牛肋 人品大爆发,2017-11-22 09:57,这家店开在青芝坞生意超级好，所以建议一定要早来！！唯有早来才不用排队！！点单可以在大众点评上点好，这样入座就可以直接上菜啦。照着点评上的推荐菜点了个遍。。每个菜都很好吃！！饮料也超级好喝。。本来还打算饭后喝杯奶茶，结果这里的饮料一杯下肚。。很满足！很推荐他家的特级小牛肋，人不多的话，感觉点小份就可以了。。包在饼里，超级好吃！！牛肉也很嫩。。雪梅娘皮薄，夹心是奶油和芒果~好吃。焗南瓜家里人很喜欢。。全部吃完~煲仔饭料超级多啊。。本来已经吃饱的我们，又忍不住一人吃了2碗。。饭不是很硬哦，但很入味。锅底还有锅巴，爱吃锅巴的有福啦饮料推荐玫瑰盐奶盖绿和芋头牛奶，都很好喝！性价比也极高！超大一杯。人品大爆发就是一个色拉，量也蛮大的，味道还不错。凤爪是一个个点的咯，还是蛮有嚼劲的，不同于港式的那种凤爪。。	
hl50,http://www.dianping.com/member/24977651,50,口味：4.0 环境：5.0 服务：4.0 人均：105元,喜欢的菜： 芝士焗南瓜 西湖雪媚娘,2017-11-22 08:10,据说近期很火的人气第一网红餐厅，慕名前来。确实物有所值。傍河小别墅，菜品来看符合大众yssqj味，无论菜量、yssqj味、价格都性价比颇高。可以大众点评在线点单，点完扫桌号秒下单，服务员把明细就呈上来了，方便快捷。等位时有二维码扫描实时了解状况，喇叭也会播放。店里人头攒动，吃饭聊天，厨房半敞开式，香气四溢，很是热闹。面积很大，三层楼，过楼廊又是一片天地。装修简洁，桌椅紧凑，服务人员多为年纪大的，但服务很好。厕所为男女共用，但素质很好，谦让孕妇。店里晚上营业时间4:30-8:30，7点过后就不需要排队了。夜景真的美、菜也好吃、还便宜！	
海吃山空,http://www.dianping.com/member/63114518,50,口味：5.0 环境：5.0 服务：5.0 人均：0元,,2017-11-21 22:51,生意很好，经常需要排队，产品不错！	
MAYPY,http://www.dianping.com/member/211479,50,口味：5.0 环境：5.0 服务：5.0 人均：90元,喜欢的菜： 特级煎卤小牛肋,2017-11-21 21:37,在青芝坞的入yssqj第一家，环境不错，一进门就有几yssqj大锅在煮牛骨之类的，肉香四溢，总体来说菜的味道都很好	
QI_599593249,http://www.dianping.com/member/599593249,40,口味：5.0 环境：5.0 服务：4.0,喜欢的菜： 腊味煲仔饭 豆腐鱼头,2017-11-21 17:13,喜欢朴墅家的鱼，不管是鱼头豆腐还是黄鱼年糕，更或者醉鱼干什么的，都很不错～鱼头豆腐里的豆腐超级嫩，外面沾满了酱汁，没有入yssqj即化，但也滑嫩可yssqj，浇透了鱼的鲜美，喜欢～相反鱼肉反而有些不太鲜，，，煲仔饭我很爱啊，锅底部分烤焦之后，用勺子铲出来，金黄色的锅巴！！	
dpuser_6868258145,http://www.dianping.com/member/1248524750,50,口味：4.0 环境：5.0 服务：4.0,,2017-11-21 13:19,杭州旅游，住在青芝坞，工作日10点50过去的，二人用餐，排队人不多，到了就拿号了，七号，不错不错。找个靠近水池的位置，微信点单。点的有点多，反正没吃完，买单250，。几个特色菜全点了，味道不错。	
阿噔.,http://www.dianping.com/member/911970026,50,口味：5.0 环境：5.0 服务：5.0,喜欢的菜： 芝士焗南瓜 西湖牛肉羹 糖醋里脊 铁锅山药,2017-11-20 22:19,芝士焗南瓜里的芝士大爱呀南瓜也没甜到腻的那种，糖醋里脊和什么东阳沃豆腐的也不错，铁锅山药脆脆的也灰常好吃，最后一碗热热的牛肉羹冬天必点呀疯狂打call...😘其实两个人下次可以不用点米饭🍚了，阿哈哈哈哈...	
Laries_,http://www.dianping.com/member/1308932229,40,口味：4.0 环境：5.0 服务：4.0,喜欢的菜： 冰镇雪梨露,2017-11-20 20:57,杭州第一网红环境非常好啦菜品还可以不过也就那样吧杭帮菜味道都差不太多没有特别出色	
雨林2692,http://www.dianping.com/member/45443710,50,口味：5.0 环境：5.0 服务：3.0 人均：60元,,2017-11-20 20:23,老公在杭州工作1年，说没有吃过好吃的饭菜，今天终于改观了！！！！	
石榴有文化,http://www.dianping.com/member/852522,50,口味：5.0 环境：5.0 服务：5.0 人均：0元,,2017-11-20 19:07,地理位置优越，餐厅设计新颖，小别墅内，包房，大厅，错落有致。同行订的是包间，像级石库门的旧式阁楼，外面还有阳台，包间隔音也不错。最惊艳的是菜式，杭帮菜，很正宗，能吃到甜味，掉鲜味。点的油爆虾，个头超大，咬在嘴里，肉质很嫩滑，吃的出是活虾，大油过的，虾皮脆。西湖牛肉羹，推荐，吃的出荸荠，牛肉，功夫了得。另一道焗南瓜，也超好吃，我是第一次吃到，外脆里酥，吃yssqj也不腻。最后推下甜点，雪媚娘，皮薄，夹心应该是芒果吧，很爽yssqj。最最后的结帐，也让我们一行充满惊喜，人均100多，吃到撑！重点来了，一定要提前订位，我们吃完的时候门yssqj已经排满长龙，并且停止预约取号了。	
苏菲的选择,http://www.dianping.com/member/31887083,40,口味：4.0 环境：5.0 服务：4.0 人均：0元,,2017-11-20 19:06,环境是很好的了。青芝坞比较靠外面的地方。闹中取静。而且菜品总在更新。和朋友去了以后还是挺怀念的	
冰山雪莲zhang,http://www.dianping.com/member/7182259,40,口味：5.0 环境：3.0 服务：3.0,喜欢的菜： 芝士焗南瓜 西湖雪媚娘 特级煎卤小牛肋,2017-11-19 23:17,同学聚会，等了很久才轮到，好在上的菜没有一个踩雷，都很好吃，推荐早点来排队。	
点菜吃饭表叫我,http://www.dianping.com/member/49426455,50,口味：3.0 环境：5.0 服务：5.0 人均：100元,喜欢的菜： 盐焗手抓羊棒骨 鲜榨树莓汁,2017-11-19 20:12,跋山涉水骑个共享单车从滨江跑到朴墅餐厅老远你就能发现它。一幢3层的小楼，旁边的小楼也是.很大，位置多.人气也很旺那么冷的天我们11点到的，1楼就基本坐满了，刚好还有个湖景的位置便座下拉，点菜是扫码点餐。虽说是自助茶水，但第一杯服务员小哥是帮我倒的东西很多点了几个比较有特色有人气的餐😋【鲜榨树莓汁】🍓🍓🍓🍓🍓从图片就可以看的出很浓稠，味道也很浓稠，而且就是那个酸味儿我喜欢【招牌鲜卤凤爪】🐔🐔🐔🐔🐔杭邦菜做法咸甜yssqj，凤爪已烹住酥烂，一抿骨头就已经分离，老少皆宜。【盐焗手抓羊棒】🐑🐑🐑🐑🐑羊肉选料很ok，人多吃不饱这个可以每人来一棒，特有的羊肉香味+加上盐焗手法嫩嫩嫩的羊肉，推荐推荐～【葱灌大肠拼腊肠】🐗🐗🐗🐗🐗撸过的大肠很入味，腊肠和大肠一起吃很好吃，不吃大肠的慎重点，大肠有点味道很正常滴【特级煎卤小牛肋】🐮🐮🐮🐮🐮两人点小份就够，配合上边的面皮味道好吃，但是不好咬！？我咬不动难道当天牙yssqj不好😌【西湖雪媚娘】🍦🍦🍦🍦🍦此雪媚娘就如同你到了冰天雪地感受到的应该是冰凉冰凉的，但是雪尽然是用奶油做的太甜腻腻，吃了3颗喝了两杯茶【芝士焗南瓜】🎃🎃🎃🎃🎃这道菜不知道为什么会是人气菜？上面没多少芝士，而且用的南瓜材料好像和芝士不搭，yssqj感只是芝士归芝士南瓜归南瓜，普普通通没有惊喜。朴墅环境清幽拍照很合适，多人聚餐也可选这里。提醒下雪媚娘不是冰激凌，来吃要请早，迟了没好位置。楼上好多位置都被订了。朴墅虽说吃的有惊喜也有惊吓但环境服务都非常的好。好多情侣闺密聚餐都选择这儿✨✨✨✨	
胖妹妹415,http://www.dianping.com/member/6392540,50,口味：5.0 环境：4.0 服务：4.0 人均：0元,喜欢的菜： 特级煎卤小牛肋,2017-11-19 18:02,杭州美食热门榜第一名朴墅餐厅，肯定要去签到打卡的。第一名有第一名的道理，味道确实不错。​​​网友推荐的牛小肋排香嫩，很人味，很喜欢。有情侣份，就是例盘的一半，人少很合适。配套的薄饼包片牛肉也很好吃。鱼头诱惑就是剁椒鱼头，青剁椒，鲜、辣，如果能配份面条，就更赞了。他家营业到8:30，时间一到就不能加单了，想去品尝的吃货朋友要早点等位哦。	
CherryJasmine,http://www.dianping.com/member/94858305,50,口味：5.0 环境：5.0 服务：5.0 人均：0元,喜欢的菜： 西湖雪媚娘 金牌牛肋骨 腊味煲仔饭 特级煎卤小牛肋,2017-11-19 16:53,再次来这家餐厅，照样排队。周末的缘故，时间等的有点久，人很多！一样值得等待！！！菜的味道好极了，冻香蕉香甜可口，超嫩的豌豆，黄鱼年糕味道不错但就是年糕太厚了。。。总体来讲菜的味道都可以，下次要选个非周末时间来打卡，嘿嘿	
兰子,http://www.dianping.com/member/1348437400,50,口味：5.0 环境：5.0 服务：4.0 人均：65元,喜欢的菜： 腊味煲仔饭,2017-11-19 15:42,和闺蜜考完试一起去的，好久没来了，它们家的鸡爪依然那么好吃，两个人吃了八个，非常满足，一种老底子的杭州味道。我们还点了一份多宝鱼，一份多宝鱼的价格是68元，我们也是冲这个价格点的，价格不属于很贵，但对于爱吃鱼的我们两来说，真的是很精美。店里的环境也很舒服，这个天气已经来了空调，建议亲们进屋脱外套，因为里面温差还是有点的哦。除此之外店门口的风景也很不错哦，红色的枫叶映衬着湖里的残荷，也是别有味道的～	
